indroea;lugar;comentario;serv;suprest;suprcnc;hoja_id;alti;altimax;naa;naam;naai;num_cuenca;muni_id;xutm;yutm;xutm30;yutm30;long;lat;longwgs84;latwgs84;observ1;observ2;observ3;observ4;observ5;xetrs89;yetrs89;cod_saih
4208;AZUD DE DERIVACION A EMBALSE GASSET;INT 2002                                                              ;0;333;687;736;632;;8;7;0;4026;13052;424321;4336839;424321;4336839;-35234;391037;-35239;391032;;;;;;424210;4336632;
4209;MALAGON                            ;INT 2003                                                              ;0;123;183;759;630;1068;73;82;0;4027;13052;416214;4336402;416214;4336402;-35812;391020;-35816;391015;;;;;;416103;4336195;
4210;TORRE DE ABRAHAM                   ;INT 1974                                                              ;0;761;2034;710;650;;46;56;0;4036;13072;392044;4358554;392044;4358554;-41511;392209;-41516;392204;;;;;;391934;4358347;
4211;LA EXCOMULGADA                     ;INT 1918                                                              ;0;2029;2034;735;530;;6;6;0;4036;13901;388747;4316237;388747;4316237;-41704;385915;-41709;385910;;;;;;388636;4316030;
4212;ALIA                               ;;1;287;287;708;371;1441;41;41;18;4060;10017;325293;4360744;325293;4360744;-50142;392240;-50146;392236;LOS DATOS DE 2010-11, 2018-19 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                   ;;;;;325183;4360537;CR2-05
4213;VALDECABALLEROS                    ;INT 1985                                                              ;0;303;416;733;360;1342;14;14;9;4064;6137;313524;4353278;313524;4353278;-50946;391829;-50951;391825;;;;;;313414;4353072;
4214;PUENTE DE LUCIANA                  ;;1;2029;2034;783;536;1430;70;80;0;4040;13051;388614;4316121;388614;4316121;-41710;385911;-41714;385906;DATOS DESDE 2000-01 A 2004-05, 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISIÓN          ;;;;;388503;4315914;CR1-21
4217;VILLANUEVA DE LA SERENA            ;;1;31469;66889;754;250;;10;10;0;4085;6044;256199;4323681;256199;4323681;-54859;390139;-54903;390135;LOS DATOS DE 2010-11, 2016-17 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                   ;;;;;256089;4323475;CR2-51
4218;ALIA                               ;INT 2012                                                              ;0;150;416;708;378;;20;18;0;4062;10017;313584;4356919;313584;4356919;-50947;392027;-50952;392023;CURVAS DE GASTO 2005-06 A 2008-09 PROVISIONALES Y DATOS 2010-11, PENDIENTES DE REVISION             ;;;;;313474;4356713;CR2-52
4220;FERNANCABALLERO (BAÑUELOS)         ;SIN DATOS                                                             ;0;477;687;759;610;;0;0;0;4026;13040;421539;4331722;421539;4331722;-35428;390750;-35433;390745;;;;;;421428;4331515;
4221;MALAGON (BAÑUELOS)                 ;SIN DATOS                                                             ;0;313;687;736;626;;0;0;0;4026;13052;424487;4336202;424487;4336202;-35227;391016;-35232;391012;;;;;;424376;4335995;
4223;PUENTE DEL CONDE                   ;SIN DATOS                                                             ;0;8583;10582;737;622;1181;0;0;0;4024;13096;446502;4338830;446502;4338830;-33710;391147;-33715;391143;;;;;;446391;4338623;
4224;PROVENCIO, EL                      ;;1;2020;5596;715;698;1023;42;41;20;4020;16171;536412;4356856;536412;4356856;-23439;392135;-23443;392131;LOS DATOS DE 2006-07, 2010-11, 2018-19 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION          ;;;;;536302;4356648;CR1-08
4225;VALVERDE                           ;;1;38712;66889;777;218;;11;11;0;4099;6151;743926;4308510;223504;4309582;-61116;385327;-61121;385323;LOS DATOS DE 2009-10, 2010-11, 2018-19 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION          ;;;;;223395;4309376;CR2-25
4226;MOLINOS, LOS                       ;;1;1194;2546;830;323;;11;11;0;4104;6069;751288;4269687;228309;4270353;-60701;383222;-60706;383218;LOS DATOS DE 2010-11, 2016-17, 2018-19 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION          ;;;;;228199;4270148;CR2-26
4227;OLIVAR DE LA FRONTERA              ;;1;216;464;804;295;;11;11;0;4106;6094;748758;4290480;227143;4291270;-60819;384338;-60824;384334;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;227034;4291065;CR2-27
4228;PALOMAS                            ;;1;221;225;804;359;;11;11;0;4107;6104;755212;4282198;233042;4282582;-60403;383903;-60408;383859;LOS DATOS DE 2010-11, 2016-17 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                   ;;;;;232932;4282377;CR2-28
4229;ALANGE (VALDEMEDEL)                ;;1;293;342;803;298;;7;7;0;4843;6004;735291;4287261;213491;4288939;-61740;384207;-61745;384203;LOS DATOS DE 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;213382;4288734;CR2-29
4230;ALANGE (BONHABAL)                  ;;1;490;497;803;323;;11;10;0;4105;6004;732335;4287688;210568;4289559;-61942;384224;-61946;384220;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;210459;4289354;CR2-30
4232;CORDOBILLA                         ;;1;103;427;752;293;;11;11;0;4115;6038;722021;4335929;203447;4338395;-62552;390837;-62557;390833;LOS DATOS DE 2010-11, 2018-19 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                   ;;;;;203338;4338189;CR2-32
4233;ALJUCEN                            ;;1;255;366;752;247;;11;11;0;4113;6009;730331;4325454;211051;4327389;-62019;390250;-62024;390245;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;210942;4327183;CR2-33
4234;MONTIJO                            ;;1;42563;66889;777;201;;11;11;0;4114;6083;721917;4309446;201597;4311964;-62627;385419;-62632;385414;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;201488;4311759;CR2-34
4235;CANCHALES                          ;;1;427;427;777;213;;11;11;0;4115;6058;714854;4315868;194968;4318840;-63113;385753;-63118;385749;LOS DATOS DE 2010-11, 2016-17, 2018-19 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION          ;;;;;194859;4318635;CR2-35
4236;VILLALBA                           ;;1;365;902;829;292;;11;11;0;4119;6152;718245;4275269;195690;4278083;-62938;383554;-62943;383550;LOS DATOS DE 2010-11, 2018-19 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                   ;;;;;195581;4277878;CR2-36
4237;GUADAJIRA                          ;;1;902;902;776;189;;7;7;0;4119;6072;700596;4303093;179891;4307022;-64118;385111;-64123;385107;LOS DATOS DE 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;179782;4306817;CR2-37
4238;LOBON                              ;;1;381;381;776;185;;11;11;0;4121;6128;697795;4303828;177142;4307941;-64314;385137;-64319;385133;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;177033;4307736;CR2-38
4239;MONTIJO (ALCAZABA)                 ;;1;308;474;776;188;;11;10;0;4126;6015;696102;4313694;176101;4317905;-64414;385659;-64419;385654;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;175992;4317700;CR2-39
4240;MONTIJO (LORIANILLA)               ;;1;163;163;776;186;;6;6;0;4127;6015;694405;4315102;174499;4319422;-64523;385746;-64528;385741;LOS DATOS DE 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;174390;4319217;CR2-40
4241;MONTIJO (GUERRERO)                 ;;1;776;777;776;179;;7;7;0;4125;6015;689365;4312676;169305;4317332;-64854;385631;-64859;385627;LOS DATOS DE 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;169196;4317127;CR2-41
4243;VILLAR DEL REY                     ;;1;1049;1156;750;218;;11;11;0;4138;6155;684111;4335241;165548;4340216;-65211;390847;-65215;390842;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;165440;4340010;CR2-43
4244;RISCOS, LOS                        ;;1;190;2184;750;212;;11;11;0;4131;6006;669787;4333425;151119;4339350;-70209;390758;-70214;390754;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;151011;4339144;CR2-44
4245;VALDEBOTOA                         ;;1;1889;2184;775;178;;11;11;0;4139;6015;679577;4315022;159684;4320320;-65539;385754;-65543;385750;LOS DATOS DE 2009-10, 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                   ;;;;;159576;4320115;CR2-45
4246;BADAJOZ                            ;;1;311;313;800;175;;4;4;0;4141;6015;682440;4304418;161845;4309540;-65350;385209;-65355;385204;LOS DATOS DE 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;161736;4309335;CR2-46
4247;CALAMON                            ;;1;100;137;800;189;;11;11;0;4842;6015;677229;4299777;156335;4305247;-65730;384942;-65735;384937;LOS DATOS DE 2010-11, 2016-17 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                   ;;;;;156226;4305042;CR2-47
4248;SAN SERVAN                         ;;1;320;66889;777;214;;11;11;0;4841;6012;720429;4303790;199739;4306415;-62736;385117;-62740;385112;LOS DATOS DE 2010-11, 2016-17, 2018-19 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION          ;;;;;199630;4306210;CR2-48
4249;BADAJOZ (GUADIANA)                 ;;1;49437;66889;800;171;;5;4;0;4142;6015;674055;4305407;153534;4311079;-65937;385247;-65942;385242;LOS DATOS DE 2010-11 Y 2014-15 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;153426;4310874;CR2-49
4251;CAÑAMERO                           ;;1;42;1865;707;550;1601;59;61;19;4086;10044;295292;4361813;295292;4361813;-52236;392251;-52241;392247;LOS DATOS DE 2006-07, 2009-10, 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION          ;;;;;295182;4361607;CR2-15
4252;ANGOSTURA, LA                      ;INT 1983                                                              ;0;382;427;777;210;696;60;70;1;4115;6083;714975;4314982;195031;4317947;-63109;385724;-63114;385720;;;;;;194922;4317742;
4253;RENA                               ;INT 1990                                                              ;0;1810;1865;754;250;1601;17;17;0;4092;6111;257414;4325657;257414;4325657;-54811;390244;-54815;390240;;;;;;257304;4325451;
4254;CORNALVO (ALBARREGAS)              ;SIN DATOS                                                             ;0;6;133;777;309;;0;0;0;4111;6083;743284;4319426;223582;4320519;-61128;385922;-61133;385917;;;;;;223473;4320313;
4255;BADAJOZ                            ;;1;2165;2184;775;167;;49;49;13;4139;6015;677163;4309571;156913;4315034;-65724;385459;-65729;385455;CURVAS DE GASTO 2005-11 PROVISIONALES. FIABILIDAD ESCASA CG 2013-14 PARA VALORES ELEVADOS           ;;;;;156805;4314829;
